spike_times_ms
0.7
6.4
12.100000000000001
17.7
23.3
28.900000000000002
34.6
40.2
45.900000000000006
51.6
57.300000000000004
62.9
68.60000000000001
74.30000000000001
79.9
85.60000000000001
91.30000000000001
97.10000000000001
102.7
108.4
114.0
119.60000000000001
125.4
131.0
136.70000000000002
142.4
148.00000000000003
153.70000000000002
159.3
164.9
170.5
176.1
181.8
187.5
193.3
199.0
204.70000000000002
210.4
216.10000000000002
221.70000000000002
227.4
233.0
238.6
244.3
250.0
255.70000000000005
261.40000000000003
267.0
272.6
278.3
284.00000000000006
289.50000000000006
295.20000000000005
300.8
306.5
312.20000000000005
317.90000000000003
323.6
329.3
334.90000000000003
340.6
346.2
351.8
357.50000000000006
363.20000000000005
368.8
374.5
380.20000000000005
385.8
391.5
397.0
402.80000000000007
408.50000000000006
414.1
419.70000000000005
425.4
431.0
436.6
442.3
447.90000000000003
453.5
459.2
464.90000000000003
470.6
476.2
481.90000000000003
487.50000000000006
493.1
498.8
504.50000000000006
510.2
515.9
521.5000000000001
527.1
532.6
538.3
543.9000000000001
549.6
555.3000000000001
560.9000000000001
566.6
572.3000000000001
578.0000000000001
583.7
589.4000000000001
595.0
600.7
606.4000000000001
612.0
617.6
623.3000000000001
629.0
634.7
640.4000000000001
646.1
651.7
657.4
663.0
668.6000000000001
674.2
679.9000000000001
685.5
691.1
696.8000000000001
702.4
708.0000000000001
713.8
719.5
725.2
730.8
736.4000000000001
742.0
747.7
753.4000000000001
759.1
764.7
770.4000000000001
776.0
781.6
787.4
793.0
798.7
804.4
810.1
815.8000000000001
821.4
827.1
832.7
838.4000000000001
844.0000000000001
849.7
855.3000000000001
861.0
866.7
872.3000000000001
878.0
883.7
889.3000000000001
895.0
900.7
906.3
912.0
917.6000000000001
923.3
928.9000000000001
934.5
940.3000000000001
945.9000000000001
951.6
957.2
962.9000000000001
968.6
974.2
979.9
985.6
991.3000000000001
996.9
